gene_name|species_name|transcript_id|protein_id|isoform_status
DGKI|papio_anubis|ENSPANT00000053080|ENSPANP00000036979|alternative
DGKI|pongo_abelii|ENSPPYT00000035739|ENSPPYP00000028035|canonical
DGKI|pongo_abelii|ENSPPYT00000048018|ENSPPYP00000043381|alternative
DGKI|pongo_abelii|ENSPPYT00000048077|ENSPPYP00000040903|alternative
DGKI|pongo_abelii|ENSPPYT00000059316|ENSPPYP00000043857|alternative
DGKI|prolemur_simus|ENSPSMT00000034139|ENSPSMP00000029580|canonical
DGKI|prolemur_simus|ENSPSMT00000034150|ENSPSMP00000029590|alternative
DGKI|prolemur_simus|ENSPSMT00000034169|ENSPSMP00000029605|alternative
DGKI|prolemur_simus|ENSPSMT00000034172|ENSPSMP00000029607|alternative
DGKI|prolemur_simus|ENSPSMT00000034176|ENSPSMP00000029611|alternative
DGKI|propithecus_coquereli|ENSPCOT00000025180|ENSPCOP00000014570|canonical
DGKI|propithecus_coquereli|ENSPCOT00000025182|ENSPCOP00000014572|alternative
DGKI|propithecus_coquereli|ENSPCOT00000025187|ENSPCOP00000014577|alternative
DGKI|propithecus_coquereli|ENSPCOT00000025190|ENSPCOP00000014580|alternative
DGKI|propithecus_coquereli|ENSPCOT00000025195|ENSPCOP00000014585|alternative
DGKI|propithecus_coquereli|ENSPCOT00000025198|ENSPCOP00000014588|alternative
DGKI|saimiri_boliviensis_boliviensis|ENSSBOT00000038632|ENSSBOP00000021789|canonical
DGKI|saimiri_boliviensis_boliviensis|ENSSBOT00000038637|ENSSBOP00000021794|alternative
DGKI|saimiri_boliviensis_boliviensis|ENSSBOT00000038642|ENSSBOP00000021799|alternative
DGKI|theropithecus_gelada|ENSTGET00000038334|ENSTGEP00000032284|canonical
DGKI|theropithecus_gelada|ENSTGET00000038336|ENSTGEP00000032286|alternative
DGKI|theropithecus_gelada|ENSTGET00000038340|ENSTGEP00000032288|alternative
DGKK|aotus_nancymaae|ENSANAT00000031177|ENSANAP00000013355|canonical
DGKK|callithrix_jacchus|ENSCJAT00000005814|ENSCJAP00000005510|canonical
DGKK|carlito_syrichta|ENSTSYT00000002451|ENSTSYP00000002257|canonical
DGKK|cercocebus_atys|ENSCATT00000039638|ENSCATP00000015484|canonical
DGKK|cercocebus_atys|ENSCATT00000039652|ENSCATP00000015498|alternative
DGKK|chlorocebus_sabaeus|ENSCSAT00000010841|ENSCSAP00000008927|canonical
DGKK|colobus_angolensis_palliatus|ENSCANT00000021167|ENSCANP00000005536|canonical
DGKK|gorilla_gorilla|ENSGGOT00000016638|ENSGGOP00000016179|canonical
DGKK|homo_sapiens|ENST00000611977|ENSP00000477515|canonical
DGKK|homo_sapiens|ENST00000924126|ENSP00000594185|alternative
DGKK|macaca_mulatta|ENSMMUT00000072268|ENSMMUP00000056639|canonical
DGKK|macaca_nemestrina|ENSMNET00000045137|ENSMNEP00000020888|canonical
DGKK|microcebus_murinus|ENSMICT00000010609|ENSMICP00000009663|canonical
DGKK|nomascus_leucogenys|ENSNLET00000010433|ENSNLEP00000009948|canonical
DGKK|pan_paniscus|ENSPPAT00000044579|ENSPPAP00000021776|canonical
DGKK|pan_troglodytes|ENSPTRT00000077804|ENSPTRP00000062034|alternative
DGKK|pan_troglodytes|ENSPTRT00000079526|ENSPTRP00000077739|canonical
DGKK|pan_troglodytes|ENSPTRT00000083054|ENSPTRP00000079772|alternative
DGKK|papio_anubis|ENSPANT00000016308|ENSPANP00000000668|canonical
DGKK|pongo_abelii|ENSPPYT00000023745|ENSPPYP00000022783|canonical
DGKK|prolemur_simus|ENSPSMT00000015927|ENSPSMP00000013691|canonical
DGKK|propithecus_coquereli|ENSPCOT00000004018|ENSPCOP00000001131|canonical
DGKK|saimiri_boliviensis_boliviensis|ENSSBOT00000041096|ENSSBOP00000024236|canonical
DGKQ|aotus_nancymaae|ENSANAT00000030756|ENSANAP00000012934|canonical
DGKQ|callithrix_jacchus|ENSCJAT00000003577|ENSCJAP00000003389|alternative
DGKQ|callithrix_jacchus|ENSCJAT00000108596|ENSCJAP00000078385|canonical
DGKQ|callithrix_jacchus|ENSCJAT00000119667|ENSCJAP00000092855|alternative
DGKQ|carlito_syrichta|ENSTSYT00000002507|ENSTSYP00000002308|canonical
DGKQ|cercocebus_atys|ENSCATT00000055907|ENSCATP00000031641|alternative
DGKQ|cercocebus_atys|ENSCATT00000055908|ENSCATP00000031642|canonical
DGKQ|cercocebus_atys|ENSCATT00000055914|ENSCATP00000031648|alternative
DGKQ|cercocebus_atys|ENSCATT00000055922|ENSCATP00000031656|alternative
DGKQ|chlorocebus_sabaeus|ENSCSAT00000013460|ENSCSAP00000011460|canonical
DGKQ|colobus_angolensis_palliatus|ENSCANT00000041650|ENSCANP00000018693|canonical
DGKQ|gorilla_gorilla|ENSGGOT00000010352|ENSGGOP00000010060|canonical
DGKQ|homo_sapiens|ENST00000273814|ENSP00000273814|canonical
DGKQ|homo_sapiens|ENST00000509465|ENSP00000425862|alternative
DGKQ|homo_sapiens|ENST00000510286|ENSP00000427268|alternative
DGKQ|homo_sapiens|ENST00000515182|ENSP00000421756|alternative
DGKQ|homo_sapiens|ENST00000932945|ENSP00000603004|alternative
DGKQ|homo_sapiens|ENST00000932946|ENSP00000603005|alternative
DGKQ|homo_sapiens|ENST00000932947|ENSP00000603006|alternative
DGKQ|homo_sapiens|ENST00000970135|ENSP00000640194|alternative
DGKQ|macaca_fascicularis|ENSMFAT00000021104|ENSMFAP00000008942|canonical
DGKQ|macaca_fascicularis|ENSMFAT00000101534|ENSMFAP00000054651|alternative
DGKQ|macaca_mulatta|ENSMMUT00000024207|ENSMMUP00000022651|canonical
DGKQ|macaca_nemestrina|ENSMNET00000042957|ENSMNEP00000018721|alternative
DGKQ|macaca_nemestrina|ENSMNET00000042963|ENSMNEP00000018727|canonical
DGKQ|microcebus_murinus|ENSMICT00000044996|ENSMICP00000027039|canonical
DGKQ|nomascus_leucogenys|ENSNLET00000001200|ENSNLEP00000001133|canonical
DGKQ|pan_paniscus|ENSPPAT00000052678|ENSPPAP00000029826|canonical
DGKQ|pan_troglodytes|ENSPTRT00000081671|ENSPTRP00000082684|canonical
DGKQ|pan_troglodytes|ENSPTRT00000110899|ENSPTRP00000070900|alternative
DGKQ|pongo_abelii|ENSPPYT00000016875|ENSPPYP00000016222|canonical
DGKQ|propithecus_coquereli|ENSPCOT00000011365|ENSPCOP00000003322|canonical
DGKQ|saimiri_boliviensis_boliviensis|ENSSBOT00000041717|ENSSBOP00000024855|canonical
DGKQ|theropithecus_gelada|ENSTGET00000029480|ENSTGEP00000024738|canonical
DGKZ|aotus_nancymaae|ENSANAT00000028260|ENSANAP00000010458|alternative
DGKZ|aotus_nancymaae|ENSANAT00000028300|ENSANAP00000010498|alternative
DGKZ|aotus_nancymaae|ENSANAT00000028322|ENSANAP00000010519|alternative
DGKZ|aotus_nancymaae|ENSANAT00000028342|ENSANAP00000010539|alternative
DGKZ|aotus_nancymaae|ENSANAT00000028347|ENSANAP00000010544|alternative
DGKZ|aotus_nancymaae|ENSANAT00000028372|ENSANAP00000010569|canonical
DGKZ|callithrix_jacchus|ENSCJAT00000022969|ENSCJAP00000021729|alternative
DGKZ|callithrix_jacchus|ENSCJAT00000022978|ENSCJAP00000021738|alternative
DGKZ|callithrix_jacchus|ENSCJAT00000066490|ENSCJAP00000055658|canonical
DGKZ|callithrix_jacchus|ENSCJAT00000081405|ENSCJAP00000064005|alternative
DGKZ|callithrix_jacchus|ENSCJAT00000086440|ENSCJAP00000061661|alternative
DGKZ|callithrix_jacchus|ENSCJAT00000104466|ENSCJAP00000071118|alternative
DGKZ|callithrix_jacchus|ENSCJAT00000111608|ENSCJAP00000067735|alternative
DGKZ|cercocebus_atys|ENSCATT00000051864|ENSCATP00000027618|alternative
DGKZ|cercocebus_atys|ENSCATT00000051870|ENSCATP00000027624|alternative
DGKZ|cercocebus_atys|ENSCATT00000051876|ENSCATP00000027630|alternative
DGKZ|cercocebus_atys|ENSCATT00000051878|ENSCATP00000027632|alternative
DGKZ|cercocebus_atys|ENSCATT00000051890|ENSCATP00000027643|alternative
DGKZ|cercocebus_atys|ENSCATT00000051892|ENSCATP00000027645|canonical
DGKZ|cercocebus_atys|ENSCATT00000051897|ENSCATP00000027652|alternative
DGKZ|cercocebus_atys|ENSCATT00000051912|ENSCATP00000027665|alternative
DGKZ|chlorocebus_sabaeus|ENSCSAT00000003699|ENSCSAP00000001973|canonical
DGKZ|colobus_angolensis_palliatus|ENSCANT00000009538|ENSCANP00000002293|alternative
DGKZ|colobus_angolensis_palliatus|ENSCANT00000009539|ENSCANP00000002294|alternative
DGKZ|colobus_angolensis_palliatus|ENSCANT00000009699|ENSCANP00000002339|alternative
DGKZ|colobus_angolensis_palliatus|ENSCANT00000009713|ENSCANP00000002353|alternative
DGKZ|colobus_angolensis_palliatus|ENSCANT00000009718|ENSCANP00000002358|alternative
DGKZ|colobus_angolensis_palliatus|ENSCANT00000009725|ENSCANP00000002365|canonical
DGKZ|colobus_angolensis_palliatus|ENSCANT00000009824|ENSCANP00000002397|alternative
DGKZ|gorilla_gorilla|ENSGGOT00000011906|ENSGGOP00000011571|alternative
DGKZ|gorilla_gorilla|ENSGGOT00000028581|ENSGGOP00000021446|alternative
DGKZ|gorilla_gorilla|ENSGGOT00000046674|ENSGGOP00000031871|alternative
DGKZ|gorilla_gorilla|ENSGGOT00000052340|ENSGGOP00000043146|canonical
DGKZ|gorilla_gorilla|ENSGGOT00000056014|ENSGGOP00000046610|alternative
DGKZ|gorilla_gorilla|ENSGGOT00000058248|ENSGGOP00000051987|alternative
DGKZ|gorilla_gorilla|ENSGGOT00000060758|ENSGGOP00000031440|alternative
DGKZ|homo_sapiens|ENST00000318201|ENSP00000320340|alternative
DGKZ|homo_sapiens|ENST00000343674|ENSP00000343065|alternative
DGKZ|homo_sapiens|ENST00000421244|ENSP00000391021|alternative
DGKZ|homo_sapiens|ENST00000454345|ENSP00000412178|alternative
DGKZ|homo_sapiens|ENST00000456247|ENSP00000395684|canonical
DGKZ|homo_sapiens|ENST00000524448|ENSP00000435763|alternative
DGKZ|homo_sapiens|ENST00000524869|ENSP00000434016|alternative
DGKZ|homo_sapiens|ENST00000525242|ENSP00000435332|alternative
DGKZ|homo_sapiens|ENST00000527911|ENSP00000436291|alternative
DGKZ|homo_sapiens|ENST00000528615|ENSP00000434719|alternative
DGKZ|homo_sapiens|ENST00000532868|ENSP00000436273|alternative
DGKZ|homo_sapiens|ENST00000878698|ENSP00000548757|alternative
DGKZ|homo_sapiens|ENST00000878699|ENSP00000548758|alternative
DGKZ|homo_sapiens|ENST00000878700|ENSP00000548759|alternative
DGKZ|homo_sapiens|ENST00000878701|ENSP00000548760|alternative
DGKZ|homo_sapiens|ENST00000878702|ENSP00000548761|alternative
DGKZ|homo_sapiens|ENST00000878703|ENSP00000548762|alternative
DGKZ|homo_sapiens|ENST00000878704|ENSP00000548763|alternative
DGKZ|homo_sapiens|ENST00000878705|ENSP00000548764|alternative
DGKZ|homo_sapiens|ENST00000926265|ENSP00000596324|alternative
DGKZ|homo_sapiens|ENST00000926266|ENSP00000596325|alternative
DGKZ|homo_sapiens|ENST00000926267|ENSP00000596326|alternative
DGKZ|homo_sapiens|ENST00000926268|ENSP00000596327|alternative
DGKZ|homo_sapiens|ENST00000926269|ENSP00000596328|alternative
DGKZ|homo_sapiens|ENST00000926270|ENSP00000596329|alternative
DGKZ|homo_sapiens|ENST00000946824|ENSP00000616883|alternative
DGKZ|homo_sapiens|ENST00000946825|ENSP00000616884|alternative
DGKZ|homo_sapiens|ENST00000946826|ENSP00000616885|alternative
DGKZ|macaca_fascicularis|ENSMFAT00000070522|ENSMFAP00000019970|alternative
DGKZ|macaca_fascicularis|ENSMFAT00000070558|ENSMFAP00000020003|alternative
DGKZ|macaca_fascicularis|ENSMFAT00000070596|ENSMFAP00000020041|alternative
DGKZ|macaca_fascicularis|ENSMFAT00000070602|ENSMFAP00000020047|alternative
DGKZ|macaca_fascicularis|ENSMFAT00000070606|ENSMFAP00000020051|canonical
DGKZ|macaca_mulatta|ENSMMUT00000030187|ENSMMUP00000028249|alternative
DGKZ|macaca_mulatta|ENSMMUT00000063742|ENSMMUP00000056133|canonical
DGKZ|macaca_mulatta|ENSMMUT00000065371|ENSMMUP00000048845|alternative
DGKZ|macaca_mulatta|ENSMMUT00000066938|ENSMMUP00000045492|alternative
DGKZ|macaca_mulatta|ENSMMUT00000070002|ENSMMUP00000057795|alternative
DGKZ|macaca_mulatta|ENSMMUT00000072195|ENSMMUP00000051906|alternative
DGKZ|macaca_mulatta|ENSMMUT00000108549|ENSMMUP00000066461|alternative
DGKZ|macaca_nemestrina|ENSMNET00000064421|ENSMNEP00000039930|alternative
DGKZ|macaca_nemestrina|ENSMNET00000064439|ENSMNEP00000039948|alternative
DGKZ|macaca_nemestrina|ENSMNET00000064472|ENSMNEP00000039981|alternative
DGKZ|macaca_nemestrina|ENSMNET00000064526|ENSMNEP00000040035|alternative
DGKZ|macaca_nemestrina|ENSMNET00000064534|ENSMNEP00000040043|canonical
DGKZ|macaca_nemestrina|ENSMNET00000064552|ENSMNEP00000040061|alternative
DGKZ|macaca_nemestrina|ENSMNET00000064581|ENSMNEP00000040090|alternative
DGKZ|microcebus_murinus|ENSMICT00000006878|ENSMICP00000006267|alternative
DGKZ|microcebus_murinus|ENSMICT00000029261|ENSMICP00000040018|alternative
DGKZ|microcebus_murinus|ENSMICT00000033064|ENSMICP00000027787|alternative
DGKZ|microcebus_murinus|ENSMICT00000034536|ENSMICP00000017276|alternative
DGKZ|microcebus_murinus|ENSMICT00000046164|ENSMICP00000034798|alternative
DGKZ|microcebus_murinus|ENSMICT00000053460|ENSMICP00000029841|alternative
DGKZ|microcebus_murinus|ENSMICT00000053911|ENSMICP00000028893|canonical
DGKZ|microcebus_murinus|ENSMICT00000062842|ENSMICP00000042662|alternative
DGKZ|nomascus_leucogenys|ENSNLET00000017872|ENSNLEP00000017012|alternative
DGKZ|nomascus_leucogenys|ENSNLET00000044364|ENSNLEP00000028382|canonical
DGKZ|pan_paniscus|ENSPPAT00000054142|ENSPPAP00000031278|alternative
DGKZ|pan_paniscus|ENSPPAT00000054166|ENSPPAP00000031302|alternative
DGKZ|pan_paniscus|ENSPPAT00000054170|ENSPPAP00000031306|alternative
DGKZ|pan_paniscus|ENSPPAT00000054172|ENSPPAP00000031308|canonical
DGKZ|pan_paniscus|ENSPPAT00000054190|ENSPPAP00000031326|alternative
DGKZ|pan_paniscus|ENSPPAT00000054191|ENSPPAP00000031327|alternative
DGKZ|pan_troglodytes|ENSPTRT00000006670|ENSPTRP00000006155|canonical
DGKZ|pan_troglodytes|ENSPTRT00000084570|ENSPTRP00000068167|alternative
DGKZ|pan_troglodytes|ENSPTRT00000084709|ENSPTRP00000062256|alternative
DGKZ|pan_troglodytes|ENSPTRT00000086877|ENSPTRP00000088683|alternative
DGKZ|pan_troglodytes|ENSPTRT00000091241|ENSPTRP00000077613|alternative
DGKZ|pan_troglodytes|ENSPTRT00000093636|ENSPTRP00000061862|alternative
DGKZ|pan_troglodytes|ENSPTRT00000097898|ENSPTRP00000070568|alternative
DGKZ|papio_anubis|ENSPANT00000009525|ENSPANP00000000744|canonical
DGKZ|papio_anubis|ENSPANT00000033344|ENSPANP00000042622|alternative
DGKZ|papio_anubis|ENSPANT00000044240|ENSPANP00000041614|alternative
DGKZ|papio_anubis|ENSPANT00000054617|ENSPANP00000046600|alternative
DGKZ|papio_anubis|ENSPANT00000059262|ENSPANP00000045602|alternative
DGKZ|pongo_abelii|ENSPPYT00000003963|ENSPPYP00000003816|canonical
DGKZ|pongo_abelii|ENSPPYT00000036806|ENSPPYP00000041025|alternative
DGKZ|pongo_abelii|ENSPPYT00000047647|ENSPPYP00000033973|alternative
DGKZ|pongo_abelii|ENSPPYT00000050616|ENSPPYP00000028690|alternative
DGKZ|pongo_abelii|ENSPPYT00000061297|ENSPPYP00000037300|alternative
DGKZ|prolemur_simus|ENSPSMT00000020479|ENSPSMP00000017617|alternative
DGKZ|prolemur_simus|ENSPSMT00000020489|ENSPSMP00000017627|alternative
DGKZ|prolemur_simus|ENSPSMT00000020491|ENSPSMP00000017629|alternative
DGKZ|prolemur_simus|ENSPSMT00000020495|ENSPSMP00000017632|alternative
DGKZ|prolemur_simus|ENSPSMT00000020500|ENSPSMP00000017637|alternative
DGKZ|prolemur_simus|ENSPSMT00000020503|ENSPSMP00000017640|alternative
DGKZ|prolemur_simus|ENSPSMT00000020509|ENSPSMP00000017645|canonical
DGKZ|prolemur_simus|ENSPSMT00000020511|ENSPSMP00000017647|alternative
DGKZ|prolemur_simus|ENSPSMT00000020514|ENSPSMP00000017649|alternative
DGKZ|propithecus_coquereli|ENSPCOT00000039375|ENSPCOP00000028465|alternative
DGKZ|propithecus_coquereli|ENSPCOT00000039378|ENSPCOP00000028468|alternative
DGKZ|propithecus_coquereli|ENSPCOT00000039381|ENSPCOP00000028471|alternative
DGKZ|propithecus_coquereli|ENSPCOT00000039382|ENSPCOP00000028472|alternative
DGKZ|propithecus_coquereli|ENSPCOT00000039384|ENSPCOP00000028474|alternative
DGKZ|propithecus_coquereli|ENSPCOT00000039387|ENSPCOP00000028476|canonical
DGKZ|saimiri_boliviensis_boliviensis|ENSSBOT00000041594|ENSSBOP00000024733|alternative
DGKZ|saimiri_boliviensis_boliviensis|ENSSBOT00000041606|ENSSBOP00000024745|alternative
DGKZ|saimiri_boliviensis_boliviensis|ENSSBOT00000041619|ENSSBOP00000024758|alternative
DGKZ|saimiri_boliviensis_boliviensis|ENSSBOT00000041635|ENSSBOP00000024774|alternative
DGKZ|saimiri_boliviensis_boliviensis|ENSSBOT00000041640|ENSSBOP00000024779|alternative
DGKZ|saimiri_boliviensis_boliviensis|ENSSBOT00000041651|ENSSBOP00000024789|canonical
DGKZ|saimiri_boliviensis_boliviensis|ENSSBOT00000041661|ENSSBOP00000024799|alternative
DGKZ|theropithecus_gelada|ENSTGET00000040643|ENSTGEP00000034227|alternative
DGKZ|theropithecus_gelada|ENSTGET00000040656|ENSTGEP00000034239|alternative
DGKZ|theropithecus_gelada|ENSTGET00000040658|ENSTGEP00000034241|alternative
DGKZ|theropithecus_gelada|ENSTGET00000040659|ENSTGEP00000034242|alternative
DGKZ|theropithecus_gelada|ENSTGET00000040660|ENSTGEP00000034243|canonical
DHCR24|aotus_nancymaae|ENSANAT00000051648|ENSANAP00000033589|canonical
DHCR24|aotus_nancymaae|ENSANAT00000051652|ENSANAP00000033593|alternative
DHCR24|callithrix_jacchus|ENSCJAT00000030473|ENSCJAP00000028837|canonical
DHCR24|carlito_syrichta|ENSTSYT00000007121|ENSTSYP00000006518|canonical
DHCR24|carlito_syrichta|ENSTSYT00000032209|ENSTSYP00000027112|alternative
DHCR24|cercocebus_atys|ENSCATT00000014440|ENSCATP00000003212|canonical
DHCR24|chlorocebus_sabaeus|ENSCSAT00000017220|ENSCSAP00000016704|canonical
DHCR24|colobus_angolensis_palliatus|ENSCANT00000057332|ENSCANP00000034103|canonical
DHCR24|gorilla_gorilla|ENSGGOT00000010905|ENSGGOP00000010590|alternative
DHCR24|gorilla_gorilla|ENSGGOT00000068207|ENSGGOP00000032092|canonical
DHCR24|homo_sapiens|ENST00000371269|ENSP00000360316|canonical
DHCR24|homo_sapiens|ENST00000436604|ENSP00000416585|alternative
DHCR24|homo_sapiens|ENST00000535035|ENSP00000440191|alternative
DHCR24|homo_sapiens|ENST00000648182|ENSP00000498045|alternative
DHCR24|homo_sapiens|ENST00000650362|ENSP00000497612|alternative
DHCR24|homo_sapiens|ENST00000907937|ENSP00000577996|alternative
DHCR24|homo_sapiens|ENST00000907938|ENSP00000577997|alternative
DHCR24|homo_sapiens|ENST00000907939|ENSP00000577998|alternative
DHCR24|homo_sapiens|ENST00000907940|ENSP00000577999|alternative
DHCR24|homo_sapiens|ENST00000925399|ENSP00000595458|alternative
DHCR24|homo_sapiens|ENST00000925400|ENSP00000595459|alternative
DHCR24|homo_sapiens|ENST00000925401|ENSP00000595460|alternative
DHCR24|homo_sapiens|ENST00000925402|ENSP00000595461|alternative
DHCR24|homo_sapiens|ENST00000956142|ENSP00000626201|alternative
DHCR24|homo_sapiens|ENST00000956143|ENSP00000626202|alternative
DHCR24|homo_sapiens|ENST00000956144|ENSP00000626203|alternative
DHCR24|macaca_fascicularis|ENSMFAT00000067416|ENSMFAP00000016878|alternative
DHCR24|macaca_fascicularis|ENSMFAT00000092646|ENSMFAP00000053823|canonical
DHCR24|macaca_mulatta|ENSMMUT00000030362|ENSMMUP00000028412|canonical
DHCR24|macaca_nemestrina|ENSMNET00000061406|ENSMNEP00000036940|canonical
DHCR24|microcebus_murinus|ENSMICT00000007630|ENSMICP00000006943|canonical
DHCR24|nomascus_leucogenys|ENSNLET00000018618|ENSNLEP00000017732|canonical
DHCR24|pan_paniscus|ENSPPAT00000046494|ENSPPAP00000023669|alternative
DHCR24|pan_paniscus|ENSPPAT00000046509|ENSPPAP00000023684|alternative
DHCR24|pan_paniscus|ENSPPAT00000046515|ENSPPAP00000023689|canonical
DHCR24|pan_troglodytes|ENSPTRT00000001481|ENSPTRP00000001349|canonical
DHCR24|papio_anubis|ENSPANT00000011051|ENSPANP00000008854|canonical
DHCR24|pongo_abelii|ENSPPYT00000001573|ENSPPYP00000001525|alternative
DHCR24|pongo_abelii|ENSPPYT00000060020|ENSPPYP00000039724|canonical
DHCR24|prolemur_simus|ENSPSMT00000036579|ENSPSMP00000031690|alternative
DHCR24|prolemur_simus|ENSPSMT00000036582|ENSPSMP00000031693|canonical
DHCR24|propithecus_coquereli|ENSPCOT00000017213|ENSPCOP00000006676|canonical
DHCR24|saimiri_boliviensis_boliviensis|ENSSBOT00000034635|ENSSBOP00000017819|canonical
DHCR24|theropithecus_gelada|ENSTGET00000012028|ENSTGEP00000009976|canonical
DHCR7|aotus_nancymaae|ENSANAT00000040350|ENSANAP00000022454|canonical
DHCR7|callithrix_jacchus|ENSCJAT00000022251|ENSCJAP00000021047|canonical
DHCR7|carlito_syrichta|ENSTSYT00000035168|ENSTSYP00000024530|canonical
DHCR7|cercocebus_atys|ENSCATT00000039962|ENSCATP00000015806|canonical
DHCR7|cercocebus_atys|ENSCATT00000039975|ENSCATP00000015819|alternative
DHCR7|chlorocebus_sabaeus|ENSCSAT00000007494|ENSCSAP00000005668|canonical
DHCR7|colobus_angolensis_palliatus|ENSCANT00000005023|ENSCANP00000001221|canonical
DHCR7|gorilla_gorilla|ENSGGOT00000006577|ENSGGOP00000006407|canonical
DHCR7|gorilla_gorilla|ENSGGOT00000045273|ENSGGOP00000039187|alternative
DHCR7|gorilla_gorilla|ENSGGOT00000045891|ENSGGOP00000049601|alternative
DHCR7|homo_sapiens|ENST00000355527|ENSP00000347717|canonical
DHCR7|homo_sapiens|ENST00000407721|ENSP00000384739|alternative
DHCR7|homo_sapiens|ENST00000525137|ENSP00000435956|alternative
DHCR7|homo_sapiens|ENST00000525346|ENSP00000435707|alternative
DHCR7|homo_sapiens|ENST00000526780|ENSP00000435668|alternative
DHCR7|homo_sapiens|ENST00000527316|ENSP00000435047|alternative
DHCR7|homo_sapiens|ENST00000527452|ENSP00000436007|alternative
DHCR7|homo_sapiens|ENST00000529990|ENSP00000435058|alternative
DHCR7|homo_sapiens|ENST00000531364|ENSP00000432589|alternative
DHCR7|homo_sapiens|ENST00000533800|ENSP00000435011|alternative
DHCR7|homo_sapiens|ENST00000534795|ENSP00000432256|alternative
DHCR7|homo_sapiens|ENST00000682708|ENSP00000506866|alternative
DHCR7|homo_sapiens|ENST00000682880|ENSP00000507520|alternative
DHCR7|homo_sapiens|ENST00000683287|ENSP00000507607|alternative
DHCR7|homo_sapiens|ENST00000683714|ENSP00000508207|alternative
DHCR7|homo_sapiens|ENST00000685320|ENSP00000509319|alternative
DHCR7|homo_sapiens|ENST00000690257|ENSP00000510750|alternative
DHCR7|homo_sapiens|ENST00000864862|ENSP00000534921|alternative
DHCR7|homo_sapiens|ENST00000864863|ENSP00000534922|alternative
DHCR7|homo_sapiens|ENST00000864864|ENSP00000534923|alternative
DHCR7|homo_sapiens|ENST00000864865|ENSP00000534924|alternative
